Id,PONumber,ItemNumber,OrderQty
5175,40074,RLRBINZM0190000,-13
5176,40074,RLRBINZM0200000,-26
5177,40074,RLRBINZM0430000,-8
5178,40074,RLRBINZM0230000,-6
5179,40074,RLRBINZM0560000,-1
5180,40074,RLRBINZM0420000,-1
5181,40074,RLRBINZM0510000,-3
5182,40074,RLRBINZM0210000,-4
5183,40074,RLRBINZM0220000,-7
5184,40074,RHSA00ZM0220000,-1
5185,40074,RLRBINZM0480000,-1
5186,40074,REIN00ZM0010000,-1
5187,40074,REIN00ZM0050000,-1
5188,40074,RECN00ZM0030000,-1
5189,40074,RMME00ZM0060000,-1
5190,40074,RECN00ZM0040000,-1
5191,40074,AECN00ZM0010000,-1
5192,40074,AECN00ZM0040000,-1
5193,40074,RDDOFLZM0040000,-1
5194,40074,REHESUZM0040000,-3
5195,40074,RDGR00ZM0010000,-1
5196,40074,ALRBSOZM0310000,-1
5197,40074,RLFIPLZM0020000,-1
5198,40074,RHSA00ZM0090001,-1
5199,40074,RHSA00ZM0090001,-1
5200,40074,RFFD00ZM0030000,-1
5201,40075,RCSKPAZM0070000,-1
5202,40075,RCTA00ZM0370000,-1
5203,40075,RCTA00ZM0380000,-1
5204,40075,RFPL00ZM0120000,-2
5205,40035,BCSC00PH0290000,-1
5206,40035,BGAC00PH0010000,-1
5207,40035,BIPR00PH0120000,-2
5208,40035,BILD00PH0040000,-1
5209,40035,BCCAGAPH0030000,-1
5210,40035,BCMC00PH0220000,-1
5211,40035,BIPR00PH0210000,-3
5212,40035,SCMT00PH0130000,-1
5213,40035,SACG00PH0100000,-2
5214,40035,SACG00PH0090000,-1
5215,40035,SACG00PH0080000,-1
5216,40035,SACG00PH0070000,-2
5217,40035,CNTD00PH0090000,-1
5218,40035,CNTD00PH0070000,-1
5219,40035,CNTD00PH0060000,-1
5220,40035,BGNS00PH0060000,-1
5221,40035,BGNS00PH0150000,-1
5222,40035,BGNS00PH0030000,-1
5223,40035,BCSC00PH0320000,-2
5224,40035,SHTC00PH0020000,-2
5225,40035,SCPC00PH0030000,-2
5226,40035,BCMC00PH0170000,-1
5227,40035,BYRC00PH0010000,-2
5228,40035,BCCADBPH0120000,-1
5229,40035,BYRC00PH0250000,-1
5230,40035,BYRC00PH0330000,-1
5231,40035,BYWO00PH0020000,-1
5232,40035,SACG00PH0120000,-2
5233,40035,SACG00PH0130000,-1
5234,40028,AXIDFWAP0070000,-3
5235,40028,AWMD00AP0020000,-1
5236,40028,AWMD00AP0030000,-1
5237,40028,AWPH00AP0060000,-1
5238,40028,AWMD00AP0050000,-1
5239,40028,AACB00AP0090000,-1
5240,40028,RWWA00AP0020000,-1
5241,40028,AXIDFWAP0030000,-2
5242,40028,AXMSFWAP0010000,-2
5243,40028,AWMD00AP0380000,-3
5244,40028,AWMD00AP0310000,-1
5245,40028,AXMSFWAP0020000,-2
5246,40028,AWBI00AP0270000,-1
5247,40028,AWBI00AP0300000,-2
5248,40028,AXMSSWAP0020000,-2
5249,40028,AXMSSWAP0010000,-3
5250,40028,AWBI00AP0230000,-1
5251,39777,ADPL00XG0190000,500
5252,39777,ADPL00XG0140000,500
5253,39777,ADPL00XG0030000,600
5254,39777,ADPL00XG0180000,600
5255,39777,ADPL00XG0230000,300
5256,39777,ADPL00XG0050000,200
5257,39777,ADPL00XG0110000,300
5258,39777,ADPL00XG0280000,300
5259,39777,ADPL00XG0060000,200
5260,39777,ADPL00XG0120000,300
5261,39777,ADPL00XG0290000,100
5262,39777,ADPL00XG0010000,200
5263,39777,ADPL00XG0130000,200
5264,39777,ADPL00XG0260000,300
5265,39777,ADPL00XG0080000,250
5266,39777,ADPL00XG0310000,400
5267,39777,ADPL00XG0020000,200
5268,39777,ADPL00UT0130000,500
5269,39777,ADPL00UT0200000,150
5270,39777,ADPL00UT0380000,200
5271,39777,ADPL00UT0390000,150
5272,39777,ADPL00UT1960000,600
5273,39777,ADPL00UT1970000,600
5274,39778,ADDR00AD0050000,6600
5275,39778,ADDR00AD0090000,1100
5276,39778,ADDR00AD0120000,2200
5277,39778,ADDR00UT0010000,1100
5278,39778,ADDR00FS0600000,2200
5279,39778,ADDR00FS0760000,2200
5280,39778,ADDR00FS0930000,2200
5281,39778,RDWO00UT0040000,80
5282,39778,ADDW00UT0010000,720
5283,39778,ADDW00UT0020000,280
5284,39778,ADDW00UT0030000,105
5285,39778,ADDR00UT0130000,72
5286,39778,ADDR00UT0190000,72
5287,39779,ADORPLUT1990000,288
5288,39779,ADORPLUT2060000,270
5289,39779,ADORPLUT2070000,306
5290,39779,ADORPLUT2090000,320
5291,39779,ADORPLUT2100000,64
5292,39779,ADORPLUT3730000,240
5293,39779,ADORPLUT2190000,110
5294,39779,ADORPLUT2210000,120
5295,39779,ADORPLUT2380000,360
5296,39779,ADPL00UT3840000,240
5297,39779,ADPL00UT3890000,108
5298,39779,ADPL00UT3950000,108
5299,39779,ADORPLUT5390000,180
5300,39779,ADPL00UT4510000,120
5301,39782,ADORPLUT6040000,72
5302,39782,ADORPLUT6060000,72
5303,39782,ADORPLUT6070000,72
5304,39782,ADORPLUT6080000,144
5305,39782,ADORPLUT6090000,144
5306,39782,ADORPLUT6100000,144
5307,39782,ADORPLUT6110000,60
5308,39782,ADORPLUT6120000,120
5309,39783,ADPL00UT0890000,400
5310,39783,ADPL00UT0900000,500
5311,39783,ADPL00UT0910000,400
5312,39783,ADPL00UT0920000,300
5313,39783,ADPL00UT0960000,100
5314,39783,ADPL00UT0970000,200
5315,39783,ADPL00UT1020000,300
5316,39783,ADPL00UT1040000,200
5317,39783,ADPL00UT1090000,500
5318,39783,ADPL00UT1100000,400
5319,39783,ADPL00UT1110000,200
5320,39783,ADPL00UT1130000,500
5321,39783,ADPL00UT1140000,400
5322,39783,ADPL00UT1150000,300
5323,39783,ADPL00UT1160000,300
5324,39783,ADPL00UT1170000,400
5325,39783,ADPL00UT1180000,300
5326,39783,ADPL00UT1190000,200
5327,39783,ADPL00UT1210000,600
5328,39783,ADPL00UT1220000,300
5329,39783,ADPL00UT1230000,300
5330,39783,ADPL00UT1240000,300
5331,39783,ADPL00UT1250000,300
5332,39783,ADPL00UT1260000,200
5333,39783,ADPL00UT1270000,400
5334,39783,ADPL00UT1280000,100
5335,39783,ADPL00UT1380000,400
5336,39783,ADPL00UT1410000,100
5337,39783,ADPL00UT1440000,300
5338,39783,ADPL00UT1450000,200
5339,39783,ADPL00UT1460000,400
5340,39783,ADPL00UT1490000,400
5341,39783,ADPL00UT1540000,400
5342,39783,ADPL00UT1750000,500
5343,39783,ADPL00UT0830000,960
5344,39783,ADPL00UT2450000,180
5345,39783,ADPL00UT2480000,100
5346,39783,ADPL00UT2490000,420
5347,39783,ADPL00UT2500000,240
5348,39783,ADPL00UT2540000,360
5349,39783,ADPL00UT2550000,120
5350,39783,ADPL00UT2590000,300
5351,39783,ADPL00UT2730000,360
5352,39783,ADPL00UT2940000,300
5353,39783,ADPL00UT2950000,400
5354,39783,ADPL00UT2960000,100
5355,39783,ADPL00UT2970000,100
5356,39783,ADPL00UT3050000,500
5357,39783,ADPL00UT3060000,200
5358,39783,ADPL00UT3080000,100
5359,39783,ADPL00UT3340000,120
5360,39783,ADPL00UT3350000,240
5361,39783,ADPL00UT3360000,360
5362,39783,ADPL00UT4020000,600
5363,39783,ADPL00UT4030000,600
5364,39783,ADPL00UT4040000,500
5365,39783,ADPL00UT4050000,600
5366,39783,ADPL00UT4060000,400
5367,39783,ADPL00UT4070000,300
5368,39783,ADPL00UT4080000,600
5369,39783,ADPL00UT4090000,300
5370,39783,ADPL00UT4140000,200
5371,39783,ADPL00UT4180000,100
5372,39783,ADPL00UT4200000,200
5373,39783,ADPL00UT4210000,300
5374,39783,ADPL00UT4230000,100
5375,39783,ADPL00UT4240000,300
5376,39783,ADPL00UT4250000,200
5377,39783,ADPL00UT4260000,300
5378,39783,ADPL00UT4880000,400
5379,39783,ADPL00UT4890000,200
5380,39783,ADPL00UT4910000,240
5381,39783,ADPL00UT4920000,384
5382,39783,ADPL00UT4930000,400
5383,39783,ADPL00UT4650000,100
5384,39783,ADPL00UT4660000,250
5385,39783,ADPL00UT4690000,100
5386,39784,ADPL00UT2240000,144
5387,39784,ADPL00UT0590000,288
5388,39784,ADPL00UT0820000,240
5389,39784,ADPL00UT3470000,240
5390,39784,ADPL00UT3510000,320
5391,39784,ADPL00UT3550000,432
5392,39784,ADORCRUT0150000,144
5393,39784,ADMAGLUT0030000,96
5394,39784,ADMAGLUT0040000,144
5395,39784,ADORCRUT0170000,216
5396,39784,ADMAGLUT0050000,288
5397,39784,ADPL00UT4600000,240
5398,39784,ADORCRUT0140000,432
5399,39784,ADPL00UT4560000,240
5400,39784,ADPL00UT4620000,288
5401,39784,ADPL00UT4610000,120
5402,39784,ADPL00UT4270000,432
5403,39784,ADPL00UT4280000,144
5404,39784,ADPL00UT4340000,240
5405,39784,ADPL00UT4360000,960
5406,39784,ADPL00UT4370000,720
5407,39784,ADPL00UT4380000,480
5408,39784,ADPL00UT4420000,480
5409,39784,ADPL00UT4450000,240
5410,39784,ADPL00UT4460000,720
5411,39784,ADPL00UT4470000,240
5412,39784,ADPL00UT4500000,320
5413,39785,ADBG00CN0130000,1000
5414,39785,ADBG00CN0370000,1000
5415,39785,ADBG00CN0440000,3000
5416,39785,ADBG00CN0460000,2000
5417,39785,ADBG00UT0040000,1000
5418,39785,ADBG00SV0020000,1000
5419,39785,ADBG00SV0030000,1000
5420,39785,ADBG00SV0050000,1000
5421,39785,ADBG00CN0480000,2000
5422,39785,ADBG00CN0490000,1500
5423,39785,ADBG00CN0500000,500
5424,39785,ADBG00CN0530000,500
5425,39806,ADORPLUT4120000,720
5426,39806,ADORPLUT4170000,180
5427,39806,ADORPLUT4180000,60
5428,39806,ADORPLUT4190000,180
5429,39806,ADORPLUT3350000,160
5430,39806,ADORPLUT3360000,144
5431,39806,ADORPLUT3370000,80
5432,39806,ADORPLUT3380000,96
5433,39806,ADORPLUT3390000,180
5434,39806,ADORPLUT3400000,120
5435,39797,ADORPLUT3010000,240
5436,39797,ADORPLUT3030000,360
5437,39797,ADORPLUT5040000,360
5438,39797,ADORPLUT5050000,480
5439,39797,ADORPLUT5080000,360
5440,39797,ADORPLUT5090000,120
5441,39797,ADORPLUT5110000,360
5442,39797,ADORPLUT5120000,240
5443,39797,ADORPLUT5130000,120
5444,39797,ADORPLUT5220000,240
5445,39797,ADORPLUT5230000,360
5446,39775,ADORPLUT4720000,144
5447,39775,ADORPLUT4220000,90
5448,39775,ADORPLUT4230000,150
5449,39775,ADORPLUT4250000,160
5450,39775,ADORPLUT4730000,180
5451,39775,ADORPLUT4280000,180
5452,39775,ADORPLUT4300000,180
5453,39775,ADORPLUT4770000,45
5454,39775,ADORPLUT4330000,168
5455,39775,ADORPLUT4810000,240
5456,39775,ADORPLUT4820000,144
5457,39775,ADORPLUT4360000,180
5458,39775,ADORPLUT4370000,120
5459,39775,ADORPLUT4380000,180
5460,39775,ADORPLUT4390000,80
5461,39775,ADORPLUT4830000,80
5462,39775,ADORPLUT4400000,120
5463,39775,ADORPLUT4410000,120
5464,39775,ADORPLUT4440000,144
5465,39775,ADORPLUT4840000,140
5466,39775,ADORPLUT4460000,96
5467,39775,ADORPLUT4490000,144
5468,39775,ADORPLUT4880000,144
5469,39775,ADORPLUT4540000,120
5470,39775,ADORPLUT4910000,140
5471,39775,ADORPLUT4600000,144
5472,39775,ADORPLUT4940000,80
5473,39775,ADORPLUT4620000,144
5474,39775,ADORPLUT4630000,160
5475,39775,ADORPLUT4640000,160
5476,39775,ADPL00UT4520000,300
5477,39775,ADORPLUT3740000,90
5478,39775,ADORPLUT3750000,120
5479,39775,ADORPLUT3770000,240
5480,39775,ADORPLUT3820000,135
5481,39775,ADORPLUT3920000,144
5482,39775,ADORPLUT3940000,144
5483,39775,ADORPLUT3950000,96
5484,39775,ADORPLUT3960000,300
5485,39775,ADORPLUT3970000,60
5486,39775,ADORPLUT3990000,240
5487,39775,ADORPLUT4010000,72
5488,39775,ADORPLUT6210000,72
5489,39775,ADORPLUT6240000,72
5490,39775,ADORPLUT6260000,160
5491,39775,ADORPLUT6330000,96
5492,39775,ADORPLUT6350000,240
5493,39775,ADORPLUT6370000,72
5494,39775,ADORPLUT6380000,72
5495,39775,ADORPLUT6390000,160
5496,39775,ADORPLUT6400000,120
5497,39775,ADORPLUT6420000,144
5498,39775,ADORPLUT6440000,72
5499,39775,ADORPLUT6450000,96
5500,39775,ADORPLUT6470000,144
5501,39775,ADORPLUT6480000,144
5502,39775,ADORPLUT6490000,96
5503,39775,ADORPLUT6500000,144
5504,39775,ADORPLUT6560000,160
5505,40051,CDNF00HG0010000,3
5506,40051,CDNF00HG0020000,2
5507,40051,DJCB00HG0160000,2
5508,40051,DJCB00HG0060000,2
5509,40051,SCMT00HG0050000,4
5510,40051,BIPR00HG0070000,7
5511,40051,DFTR00HG0560000,5
5512,40051,DFTR00HG0570000,5
5513,40051,BIPR00HG0080000,6
5514,40051,BFSE00HG0120000,8
5515,40051,BFSE00HG0110000,5
5516,40051,BFPL00HG0040000,4
5517,40051,BFPL00HG0010000,4
5518,40051,BFPL00HG0270000,4
5519,40051,BFSE00HG0060000,1
5520,40051,BFTR00HG0010000,6
5521,40051,BFST00HG0030000,4
5522,40051,BFTR00HG0020000,4
5523,40051,CDCLCLHG0010000,6
5524,40051,BCPC00HG0010000,50
5525,40051,SCPC00HG0010000,50
5526,40051,BVVI00HG0060000,6
5527,40071,ACGA00SE1030000,12
5528,40071,ACGA00SE0020000,112
5529,40071,ACGA00SE0580000,302
5530,40071,ACGA00SE0610000,112
5531,40071,ACGA00SE0630000,15
5532,40071,ACGA00SE0650000,17
5533,40071,ACGA00SE0660000,7
5534,40071,ACGA00SE0550000,20
5535,40071,ACGA00SE0680000,16
5536,40071,ACGA00SE0700000,6
5537,40071,ACGA00SE0690000,16
5538,40071,ACGA00SE0750000,25
5539,40071,ACGA00SE0770000,31
5540,40071,ACGARRSE0010000,5
5541,40071,ACGA00SE0500000,3
5542,40071,RCTA00SE0120000,6
5543,40071,ACGA00SE0010000,116
5544,40071,ACGA00SE0030000,136
5545,40071,ACGA00SE0570000,252
5546,40071,ACGA00SE0040000,50
5547,40071,ACGA00SE0590000,56
5548,40071,ACGA00SE0600000,84
5549,40071,ACGA00SE0640000,26
5550,40071,ACGA00SE0730000,35
5551,40071,ACGA00SE0940000,14
5552,40071,ACGA00SE0740000,20
5553,40071,ACGA00SE0910000,6
5554,40071,ACGA00SE0460000,1
5555,40071,AMWD00SE0020000,145
5556,40071,AEHESUSE0020000,24
5557,40071,AEHESUSE0040000,24
5558,40071,AAMB00SE0040000,144
5559,40071,AMME00SE0140000,48
5560,40071,AMCH00SE0060000,36
5561,40071,AMME00SE0080000,36
5562,40071,AMME00SE0070000,396
5563,40071,AECP00SE0010000,24
5564,40071,AECP00SE0020000,48
5565,40071,AECP00SE0030000,120
5566,40071,AECP00SE0040000,48
5567,40071,AESLLESE0120000,36
5568,40071,AESLLESE0130000,120
5569,40071,AESLLESE0080000,120
5570,40071,AESLLESE0090000,84
5571,40071,AESLLESE0100000,96
5572,40071,AESLLESE0110000,12
5573,40071,AESLLESE0160000,24
5574,40071,AESLLESE0170000,24
5575,40071,AESLLESE0180000,48
5576,40071,AESLLESE0190000,24
5577,40071,APLGLESE0010000,48
5578,40071,ATTHDISE0010000,288
5579,40071,ARWDACSE0080000,6
5580,40071,ARWDACSE0090000,12
5581,40071,AMME00SE0060000,96
5582,40071,AEHO00SE0010000,384
5583,40071,AEHO00SE0020000,240
5584,40071,AEHO00SE0030000,96
5585,40071,AEHO00SE0040000,36
5586,40071,AQAT00UT0030000,40
5587,40071,AEHESUSE0010000,96
5588,40071,AEHEHOSE0010000,24
5589,40071,AEHEHOSE0020000,48
5590,40071,AEUV00SE0010000,12
5591,40071,AEIX00SE0010000,144
5592,40071,AEIX00SE0020000,48
5593,40071,AEIX00SE0030000,36
5594,40071,AEAPELSE0060000,336
5595,40071,AEAPELSE0070000,120
5596,40071,AEAPELSE0080000,72
5597,40071,AESLLESE0140000,24
5598,40071,REPT00RT0010000,96
5599,40001,AWWC00SM0240000,-1
5600,40001,AWWC00SM0120000,-1
5601,40001,AWMSCOSM0480000,-1
5602,40001,AWMSCOSM0960000,-1
5603,40001,AWMSCOSM0220000,-1
5604,40001,AWMSCOSM0620000,-4
5605,40001,AMCH00SM0130000,-1
5606,40001,AACB00SM0130000,-1
5607,40001,AEHO00SM0040000,-1
5608,40001,ARPSINSM0010000,-1
5609,40001,AAOT00SM0030000,-1
5610,40001,AWSMSWSM0110000,-1
5611,40001,AOAF00900180000,-1
5612,40001,AOAF00900180000,-1
5613,40001,AOAF00900180000,-1
5614,40001,AOAF00900180000,-1
5615,40001,AOAF00900180000,-1
5616,39865,DFTR00GJ0060000,90
5617,39865,DFTR00GJ0080000,180
5618,39865,DFTR00GJ0090000,54
5619,39865,DFTR00GJ0230000,48
5620,39865,DFTR00GJ0260000,24
5621,39865,DFTR00GJ0480000,56
5622,39865,DFTR00GJ0490000,24
5623,39865,DFTR00GJ0500000,18
5624,39865,DFTR00GJ0510000,56
5625,39865,DFTR00GJ0540000,56
5626,39865,DFTR00GJ0550000,36
5627,39865,DFTR00GJ0570000,168
5628,39865,DFTR00GJ0580000,24
5629,39865,DFTR00GJ0590000,18
5630,39865,DFTR00GJ5910000,36
5631,39865,DFTR00GJ5920000,72
5632,39865,DFTR00GJ5930000,48
5633,39865,DFTR00GJ5970000,72
5634,39865,DFTR00GJ5980000,72
5635,39865,DFBA00GJ0020000,12
5636,39865,DFBA00GJ0040000,12
5637,39865,DFBA00GJ0100000,12
5638,39865,DFTR00GJ5990000,100
5639,39865,DFTR00GJ6050000,100
5640,39606,RCTO00CL0260000,24
5641,39606,RCTO00CL0180000,24
5642,39606,RWCL00CL0040000,12
5643,39606,RWCL00CL0020000,36
5644,39606,RCTA00CL0170000,24
5645,39606,RDCA00CL0090000,10
5646,39606,RCTA00CL0230000,12
5647,39606,RLRBINCL0340000,72
5648,39606,RLRBINCL0300000,24
5649,39606,RCTO00CL0100000,24
5650,39606,RCTO00CL0130000,12
5651,39606,RCTO00CL0050000,24
5652,39606,RCTO00CL0060000,24
5653,39606,RCTOACCL0060000,48
5654,39606,RDDE00CL0020000,24
5655,39606,RLFIDLCL0030000,36
5656,39606,RDDE00CL0120000,12
5657,39606,RDDE00CL0130000,12
5658,39606,REIN00CL0010000,24
5659,39606,RDCA00CL0150000,24
5660,39606,RDCA00CL0190000,24
5661,39606,RDCA00CL0200000,48
5662,39606,RFFD00CL0090000,24
5663,39606,RTTHDICL0010000,24
5664,39606,RLRBINCL0140000,24
5665,39355,ACGA00SE0370000,70
5666,39355,AMCH00SE0070000,320
5667,39355,APAR00SE0040000,48
5668,39355,ACGA00SE0560000,35
5669,39355,ACGT00SE0060000,10
5670,39355,ACGT00SE0110000,240
5671,39355,ACGT00SE0140000,72
5672,39355,ACGA00SE0580000,200
5673,39355,ACGA00SE0570000,200
5674,39355,ACGA00SE0600000,100
5675,39355,ACGA00SE0610000,100
5676,39355,ACGA00SE0620000,36
5677,39355,ACGA00SE0630000,60
5678,39355,AESLLESE0080000,72
5679,39355,AESLLESE0090000,60
5680,39355,AESLLESE0100000,144
5681,39355,AESLLESE0110000,240
5682,39355,AESLLESE0120000,12
5683,39355,AESLLESE0130000,48
5684,39355,AESLLESE0160000,48
5685,39355,AESLLESE0180000,48
5686,39355,AESLLESE0190000,24
5687,39355,ATTHDISE0010000,288
5688,39355,ACGA00SE0750000,100
5689,39355,ACGA00SE0740000,100
5690,39796,ADPL00UT3130000,180
5691,39796,ADPL00UT3140000,300
5692,39796,ADPL00UT3150000,250
5693,39796,ADPL00UT3180000,625
5694,39796,ADPL00UT3200000,600
5695,39796,ADPL00UT3210000,480
5696,39796,ADPL00UT3220000,240
5697,39796,ADPL00UT3250000,720
5698,39796,ADPL00UT3310000,360
5699,39796,ADPL00UT3320000,400
5700,39774,ADORPLUT4060000,640
5701,39774,ADORPLUT4070000,480
5702,39774,ADORPLUT4080000,320
5703,39774,ADORPLUT0170000,180
5704,39774,ADORPLUT0180000,160
5705,39774,ADORPLUT0220000,240
5706,39774,ADORPLUT0270000,360
5707,39774,ADORPLUT0280000,360
5708,39774,ADORPLUT2440000,576
5709,39774,ADORPLUT1680000,216
5710,39774,ADORPLUT1710000,144
5711,39774,ADORPLUT1730000,288
5712,39774,ADORPLUT1780000,320
5713,39774,ADORPLUT2470000,250
5714,39774,ADORPLUT2500000,148
5715,39774,ADORPLUT2540000,240
5716,39774,ADORPLUT2560000,240
5717,39774,ADORPLUT2570000,240
5718,39774,ADORPLUT2590000,240
5719,39774,ADORPLUT2810000,96
5720,39774,ADORPLUT2870000,288
5721,39774,ADORPLUT2930000,144
5722,39774,ADORPLUT2980000,160
5723,39774,ADORPLUT3240000,240
5724,39774,ADORPLUT3250000,432
5725,39774,ADORPLUT3280000,144
5726,39774,ADORPLUT3320000,200
5727,39774,ADORPLUT3340000,324
5728,39774,ADORPLUT5440000,375
5729,39774,ADORPLUT5450000,480
5730,39774,ADORPLUT5460000,120
5731,39774,ADORPLUT5470000,375
5732,39774,ADORPLUT5480000,125
5733,39774,ADORPLUT5490000,150
5734,39774,ADORPLUT5500000,320
5735,39774,ADORPLUT5510000,270
5736,39774,ADORPLUT5520000,480
5737,39774,ADORPLUT5530000,480
5738,39774,ADORPLUT5550000,240
5739,39774,ADORPLUT5560000,288
5740,39774,ADORPLUT5890000,320
5741,39774,ADORPLUT5900000,360
5742,39774,ADORPLUT5920000,180
5743,39774,ADORPLUT5930000,144
5744,39774,ADORPLUT5940000,288
5745,39774,ADORPLUT5950000,320
5746,39774,ADORPLUT6000000,120
5747,39774,ADORPLUT6030000,180
5748,39774,ADORPLUT4200000,120
5749,39774,ADORPLUT6940000,120
5750,39774,ADORPLUT6970000,144
5751,39774,ADORPLUT6990000,144
5752,39774,ADORPLUT7000000,144
5753,39774,ADORPLUT7020000,144
5754,39774,ADORPLUT7030000,144
5755,39774,ADORPLUT7040000,128
5756,39774,ADORPLUT7060000,144
5757,39774,ADORPLUT7070000,128
5758,39774,ADORPLUT7080000,96
5759,39774,ADORPLUT7090000,160
5760,39774,ADORPLUT7140000,300
5761,39774,ADORPLUT7160000,360
5762,39774,ADORPLUT7180000,128
5763,39781,ADORPLUT7210000,72
5764,39781,ADORPLUT7220000,288
5765,39781,ADORPLUT7230000,192
5766,39781,ADORPLUT7240000,216
5767,39798,SCMT00AT0090000,360
5768,39798,SCMT00AT0100000,120
5769,39798,SCMT00AT0050000,250
5770,39798,SCMT00AT0060000,150
5771,39798,SCMT00AT0070000,240
5772,39798,SCMT00AT0080000,400
5773,39798,SCMT00AT0120000,60
5774,39798,SCMT00AT0150000,36
5775,39799,BYWO00AT0010000,120
5776,39799,BYWO00AT0030000,120
5777,39799,BYWO00AT0050000,108
5778,39799,BYWO00AT0060000,120
5779,39799,BYWO00AT0070000,96
5780,39799,BYWO00AT0080000,240
5781,39799,BYRC00AT0060000,60
5782,39799,BYWO00AT0130000,288
5783,39799,BYWO00AT0150000,144
5784,39799,BYWO00AT0180000,144
5785,39799,BYWO00AT0190000,192
5786,39799,BYRC00AT0070000,72
5787,39799,BYWO00AT0250000,120
5788,39799,BYWO00AT0260000,288
5789,39799,BYWO00AT0280000,144
5790,39799,BYWO00AT0290000,288
5791,39799,BYWO00AT0330000,160
5792,39799,BYWO00AT0400000,192
5793,39799,BYWO00AT0410000,240
5794,39799,BYWO00AT0440000,200
5795,39799,BYWO00AT0450000,100
5796,39799,BYWO00AT0460000,200
5797,39799,BYWO00AT0480000,320
5798,39799,BYWO00AT0490000,250
5799,39799,BYWO00AT0500000,200
5800,39799,BYWO00AT0510000,200
5801,39799,BYWO00AT0560000,60
5802,39799,BYPL00AT0020000,144
5803,39799,BYPL00AT0030000,36
5804,39799,BYPL00AT0140000,192
5805,39799,BYPL00AT0150000,84
5806,39799,BYWO00AT0570000,60
5807,39799,BYWO00AT0590000,120
5808,39799,BYWO00AT0610000,120
5809,39799,BYWO00AT0620000,120
5810,39802,AQASSSXG0070000,80
5811,39802,AQASSSXG0100000,80
5812,39802,AQASSSXG0110000,80
5813,39802,AQASSSXG0120000,160
5814,39802,AQAT00UT0010000,720
5815,39802,AQAT00UT0020000,360
5816,39802,AQAF00UT0010000,576
5817,39802,AQASSSUT0040000,576
5818,39802,AQASSSUT0060000,576
5819,39802,AQASBWUT0010000,864
5820,39802,AQASBWUT0020000,576
5821,39802,AQASBWUT0030000,720
5822,39802,AQASBWUT0040000,288
5823,39802,AQASBWUT0050000,288
5824,39802,AQASBWUT0060000,288
5825,39802,AQASBWUT0070000,576
5826,39803,ADPL00UT4770000,48
5827,39803,ADPL00UT4790000,96
5828,39803,ADPL00UT4800000,96
5829,39803,ADPL00UT4810000,96
5830,39803,ADPL00UT4860000,144
5831,39803,ADPL00UT4870000,48
5832,39803,ADORPLUT6690000,288
5833,39803,ADORPLUT6710000,144
5834,39803,ADORPLUT6750000,144
5835,39803,ADORPLUT6870000,96
5836,39804,ACCBWCSE0110000,100
5837,39804,ACCBWCSE0140000,100
5838,39804,ACCBWCSE0150000,100
5839,39804,ACCBWCSE0160000,50
5840,39804,ACCBWCSE0350000,50
5841,39804,ACCBWCSE0360000,50
5842,39804,ACCBWCSE0370000,50
5843,39804,ACCBWCSE0390000,50
5844,39804,ACCBWCSE0400000,75
5845,39804,ACCBWCSE0410000,50
5846,39805,RCTA00AZ0170000,60
5847,39805,RCTA00AZ0050000,50
5848,39805,RCTA00AZ0180000,36
5849,39805,RCTA00AZ0160000,36
5850,39805,RCTA00AZ0150000,48
5851,39805,RCTA00AZ0120000,24
5852,39805,RCTA00AZ0110000,24
5853,39966,ADORPLUT7290000,36
5854,39966,ADORPLUT7300000,36
5855,39966,ADORPLUT7310000,36
5856,39966,ADORPLUT7320000,18
5857,39291,AFFKTRTT0090000,120
5858,39291,AFFKTRTT0110000,480
5859,39291,AFFKTRTT0120000,1050
5860,39291,AFFKTRTT0130000,450
5861,39291,AFFKTRTT0150000,240
5862,39291,AFPL00TT0120000,288
5863,39291,AFPL00TT0140000,240
5864,39291,AFPL00TT0320000,480
5865,39291,AFPL00TT0340000,600
5866,39291,BFSE00TT0010000,120
5867,39291,BFSE00TT0020000,240
5868,39291,BFSE00TT0030000,120
5869,39291,SFHF00TT0010000,480
5870,39291,SFRF00TT0010000,240
5871,39291,SFRF00TT0020000,180
5872,39291,SFCF00TT0010000,120
5873,39291,SFCF00TT0020000,120
5874,39291,BFSE00TT0040000,60
5875,39291,SFHF00TT0030000,240
5876,39291,SFRF00TT0070000,120
5877,39291,SFMF00TT0010000,240
5878,39291,SFMF00TT0020000,180
5879,39291,AFFK00TT0110000,300
5880,39291,AFFK00TT0140000,315
5881,39291,RFPL00TT0090000,450
5882,39291,BFMX00TT0020000,180
5883,39291,AFFK00TT0240000,360
5884,39291,SFRF00TT0040000,120
5885,39291,AFFK00TT0100000,90
5886,39291,SFCF00TT0030000,180
5887,39291,SFRF00TT0050000,120
5888,39291,SFRF00TT0060000,240
5889,39291,SFMF00TT0030000,600
5890,39291,SFFF00TT0010000,96
5891,39291,AFTB00TT0010000,150
5892,39291,SFGF00TT0020000,60
5893,39291,SFGF00TT0010000,120
5894,39291,SFHF00TT0020000,80
5895,39291,AFPL00TT0030000,90
5896,39291,SFGF00TT0040000,120
5897,39291,SFGF00TT0030000,240
5898,39291,SFCF00TT0040000,100
5899,39291,AFPL00TT0020000,120
5900,39291,AFPL00TT0210000,120
5901,39291,AFFKGFTT0040000,120
5902,39291,AFFKGFTT0050000,210
