Id,BinCode,BinTypeId,Reference,Creator,CreateTime,WarehouseLocationId
6925,SK160510,1,Picking Using only,System Inital,2/2/2021 20:47,1
6926,SK160513,1,Picking Using only,System Inital,2/2/2021 20:47,1
6927,SK160601,1,Picking Using only,System Inital,2/2/2021 20:47,1
6928,SK160607,1,Picking Using only,System Inital,2/2/2021 20:47,1
6929,SK160610,1,Picking Using only,System Inital,2/2/2021 20:47,1
6930,SK160613,1,Picking Using only,System Inital,2/2/2021 20:47,1
6931,SK170101,1,Picking Using only,System Inital,2/2/2021 20:47,1
6932,SK170109,1,Picking Using only,System Inital,2/2/2021 20:47,1
6933,SK170205,1,Picking Using only,System Inital,2/2/2021 20:47,1
6934,SK170207,1,Picking Using only,System Inital,2/2/2021 20:47,1
6935,SK170213,1,Picking Using only,System Inital,2/2/2021 20:47,1
6936,SK170301,1,Picking Using only,System Inital,2/2/2021 20:47,1
6937,SK170304,1,Picking Using only,System Inital,2/2/2021 20:47,1
6938,SK170307,1,Picking Using only,System Inital,2/2/2021 20:47,1
6939,SK170310,1,Picking Using only,System Inital,2/2/2021 20:47,1
6940,SK170313,1,Picking Using only,System Inital,2/2/2021 20:47,1
6941,SK170315,1,Picking Using only,System Inital,2/2/2021 20:47,1
6942,SK170401,1,Picking Using only,System Inital,2/2/2021 20:47,1
6943,SK170404,1,Picking Using only,System Inital,2/2/2021 20:47,1
6944,SK170407,1,Picking Using only,System Inital,2/2/2021 20:47,1
6945,SK170410,1,Picking Using only,System Inital,2/2/2021 20:47,1
6946,SK170413,1,Picking Using only,System Inital,2/2/2021 20:47,1
6947,SK170507,1,Picking Using only,System Inital,2/2/2021 20:47,1
6948,SK170510,1,Picking Using only,System Inital,2/2/2021 20:47,1
6949,SK170513,1,Picking Using only,System Inital,2/2/2021 20:47,1
6950,SK170601,1,Picking Using only,System Inital,2/2/2021 20:47,1
6951,SK170607,1,Picking Using only,System Inital,2/2/2021 20:47,1
6952,SK170610,1,Picking Using only,System Inital,2/2/2021 20:47,1
6953,SK170613,1,Picking Using only,System Inital,2/2/2021 20:47,1
6954,SK170701,1,Picking Using only,System Inital,2/2/2021 20:47,1
6955,SK170709,1,Picking Using only,System Inital,2/2/2021 20:47,1
6956,SK170801,2,Storage only,System Inital,2/2/2021 20:47,1
6957,SKBRIDGE,2,Storage only,System Inital,2/2/2021 20:47,1
6958,SL010215,1,Picking Using only,System Inital,2/2/2021 20:47,1
6959,SL010307,1,Picking Using only,System Inital,2/2/2021 20:47,1
6960,SL010313,1,Picking Using only,System Inital,2/2/2021 20:47,1
6961,SL010404,1,Picking Using only,System Inital,2/2/2021 20:47,1
6962,SL010407,1,Picking Using only,System Inital,2/2/2021 20:47,1
6963,SL010410,1,Picking Using only,System Inital,2/2/2021 20:47,1
6964,SL010413,2,Storage only,System Inital,2/2/2021 20:47,1
6965,SL010501,1,Picking Using only,System Inital,2/2/2021 20:47,1
6966,SL010510,1,Picking Using only,System Inital,2/2/2021 20:47,1
6967,SL010513,1,Picking Using only,System Inital,2/2/2021 20:47,1
6968,SL010613,1,Picking Using only,System Inital,2/2/2021 20:47,1
6969,SL010701,1,Picking Using only,System Inital,2/2/2021 20:47,1
6970,SL010709,1,Picking Using only,System Inital,2/2/2021 20:47,1
6971,SL020201,1,Picking Using only,System Inital,2/2/2021 20:47,1
6972,SL020205,1,Picking Using only,System Inital,2/2/2021 20:47,1
6973,SL020304,1,Picking Using only,System Inital,2/2/2021 20:47,1
6974,SL020310,1,Picking Using only,System Inital,2/2/2021 20:47,1
6975,SL020401,1,Picking Using only,System Inital,2/2/2021 20:47,1
6976,SL020404,1,Picking Using only,System Inital,2/2/2021 20:47,1
6977,SL020407,1,Picking Using only,System Inital,2/2/2021 20:47,1
6978,SL020410,1,Picking Using only,System Inital,2/2/2021 20:47,1
6979,SL020413,1,Picking Using only,System Inital,2/2/2021 20:47,1
6980,SL020507,1,Picking Using only,System Inital,2/2/2021 20:47,1
6981,SL020510,1,Picking Using only,System Inital,2/2/2021 20:47,1
6982,SL020513,2,Storage only,System Inital,2/2/2021 20:47,1
6983,SL020601,1,Picking Using only,System Inital,2/2/2021 20:47,1
6984,SL020607,1,Picking Using only,System Inital,2/2/2021 20:47,1
6985,SL020610,1,Picking Using only,System Inital,2/2/2021 20:47,1
6986,SL020701,1,Picking Using only,System Inital,2/2/2021 20:47,1
6987,SL020709,1,Picking Using only,System Inital,2/2/2021 20:47,1
6988,SL030201,1,Picking Using only,System Inital,2/2/2021 20:47,1
6989,SL030205,1,Picking Using only,System Inital,2/2/2021 20:47,1
6990,SL030209,1,Picking Using only,System Inital,2/2/2021 20:47,1
6991,SL030213,1,Picking Using only,System Inital,2/2/2021 20:47,1
6992,SL030301,1,Picking Using only,System Inital,2/2/2021 20:47,1
6993,SL030307,1,Picking Using only,System Inital,2/2/2021 20:47,1
6994,SL030310,1,Picking Using only,System Inital,2/2/2021 20:47,1
6995,SL030313,1,Picking Using only,System Inital,2/2/2021 20:47,1
6996,SL030401,1,Picking Using only,System Inital,2/2/2021 20:47,1
6997,SL030404,1,Picking Using only,System Inital,2/2/2021 20:47,1
6998,SL030407,1,Picking Using only,System Inital,2/2/2021 20:47,1
6999,SL030410,1,Picking Using only,System Inital,2/2/2021 20:47,1
7000,SL030413,1,Picking Using only,System Inital,2/2/2021 20:47,1
7001,SL030501,1,Picking Using only,System Inital,2/2/2021 20:47,1
7002,SL030504,1,Picking Using only,System Inital,2/2/2021 20:47,1
7003,SL030507,1,Picking Using only,System Inital,2/2/2021 20:47,1
7004,SL030510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7005,SL030513,1,Picking Using only,System Inital,2/2/2021 20:47,1
7006,SL030601,2,Storage only,System Inital,2/2/2021 20:47,1
7007,SL030607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7008,SL030610,1,Picking Using only,System Inital,2/2/2021 20:47,1
7009,SL030701,2,Storage only,System Inital,2/2/2021 20:47,1
7010,SL030709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7011,SL040201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7012,SL040205,1,Picking Using only,System Inital,2/2/2021 20:47,1
7013,SL040211,1,Picking Using only,System Inital,2/2/2021 20:47,1
7014,SL040301,1,Picking Using only,System Inital,2/2/2021 20:47,1
7015,SL040304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7016,SL040310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7017,SL040313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7018,SL040404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7019,SL040410,1,Picking Using only,System Inital,2/2/2021 20:47,1
7020,SL040415,1,Picking Using only,System Inital,2/2/2021 20:47,1
7021,SL040507,1,Picking Using only,System Inital,2/2/2021 20:47,1
7022,SL040510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7023,SL040513,1,Picking Using only,System Inital,2/2/2021 20:47,1
7024,SL040607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7025,SL040610,1,Picking Using only,System Inital,2/2/2021 20:47,1
7026,SL040613,1,Picking Using only,System Inital,2/2/2021 20:47,1
7027,SL040701,1,Picking Using only,System Inital,2/2/2021 20:47,1
7028,SL050201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7029,SL050213,1,Picking Using only,System Inital,2/2/2021 20:47,1
7030,SL050301,1,Picking Using only,System Inital,2/2/2021 20:47,1
7031,SL050304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7032,SL050307,1,Picking Using only,System Inital,2/2/2021 20:47,1
7033,SL050310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7034,SL050313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7035,SL050401,1,Picking Using only,System Inital,2/2/2021 20:47,1
7036,SL050404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7037,SL050413,1,Picking Using only,System Inital,2/2/2021 20:47,1
7038,SL050504,1,Picking Using only,System Inital,2/2/2021 20:47,1
7039,SL050507,1,Picking Using only,System Inital,2/2/2021 20:47,1
7040,SL050513,1,Picking Using only,System Inital,2/2/2021 20:47,1
7041,SL050610,1,Picking Using only,System Inital,2/2/2021 20:47,1
7042,SL050613,2,Storage only,System Inital,2/2/2021 20:47,1
7043,SL050701,1,Picking Using only,System Inital,2/2/2021 20:47,1
7044,SL050709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7045,SL060201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7046,SL060213,1,Picking Using only,System Inital,2/2/2021 20:47,1
7047,SL060304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7048,SL060307,1,Picking Using only,System Inital,2/2/2021 20:47,1
7049,SL060313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7050,SL060401,1,Picking Using only,System Inital,2/2/2021 20:47,1
7051,SL060404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7052,SL060407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7053,SL060413,1,Picking Using only,System Inital,2/2/2021 20:47,1
7054,SL060504,1,Picking Using only,System Inital,2/2/2021 20:47,1
7055,SL060510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7056,SL060513,1,Picking Using only,System Inital,2/2/2021 20:47,1
7057,SL060604,1,Picking Using only,System Inital,2/2/2021 20:47,1
7058,SL060607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7059,SL060611,1,Picking Using only,System Inital,2/2/2021 20:47,1
7060,SL060615,1,Picking Using only,System Inital,2/2/2021 20:47,1
7061,SL060701,1,Picking Using only,System Inital,2/2/2021 20:47,1
7062,SL060709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7063,SL070201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7064,SL070205,1,Picking Using only,System Inital,2/2/2021 20:47,1
7065,SL070301,1,Picking Using only,System Inital,2/2/2021 20:47,1
7066,SL070304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7067,SL070307,1,Picking Using only,System Inital,2/2/2021 20:47,1
7068,SL070310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7069,SL070313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7070,SL070404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7071,SL070407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7072,SL070411,1,Picking Using only,System Inital,2/2/2021 20:47,1
7073,SL070413,1,Picking Using only,System Inital,2/2/2021 20:47,1
7074,SL070415,1,Picking Using only,System Inital,2/2/2021 20:47,1
7075,SL070501,1,Picking Using only,System Inital,2/2/2021 20:47,1
7076,SL070504,1,Picking Using only,System Inital,2/2/2021 20:47,1
7077,SL070510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7078,SL070512,1,Picking Using only,System Inital,2/2/2021 20:47,1
7079,SL070514,1,Picking Using only,System Inital,2/2/2021 20:47,1
7080,SL070516,1,Picking Using only,System Inital,2/2/2021 20:47,1
7081,SL070601,1,Picking Using only,System Inital,2/2/2021 20:47,1
7082,SL070604,1,Picking Using only,System Inital,2/2/2021 20:47,1
7083,SL070607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7084,SL070612,2,Storage only,System Inital,2/2/2021 20:47,1
7085,SL070701,1,Picking Using only,System Inital,2/2/2021 20:47,1
7086,SL070709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7087,SL080201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7088,SL080209,1,Picking Using only,System Inital,2/2/2021 20:47,1
7089,SL080211,1,Picking Using only,System Inital,2/2/2021 20:47,1
7090,SL080215,1,Picking Using only,System Inital,2/2/2021 20:47,1
7091,SL080301,1,Picking Using only,System Inital,2/2/2021 20:47,1
7092,SL080304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7093,SL080307,1,Picking Using only,System Inital,2/2/2021 20:47,1
7094,SL080310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7095,SL080313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7096,SL080315,1,Picking Using only,System Inital,2/2/2021 20:47,1
7097,SL080401,1,Picking Using only,System Inital,2/2/2021 20:47,1
7098,SL080404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7099,SL080407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7100,SL080413,1,Picking Using only,System Inital,2/2/2021 20:47,1
7101,SL080501,1,Picking Using only,System Inital,2/2/2021 20:47,1
7102,SL080510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7103,SL080512,1,Picking Using only,System Inital,2/2/2021 20:47,1
7104,SL080514,1,Picking Using only,System Inital,2/2/2021 20:47,1
7105,SL080516,1,Picking Using only,System Inital,2/2/2021 20:47,1
7106,SL080601,1,Picking Using only,System Inital,2/2/2021 20:47,1
7107,SL080605,1,Picking Using only,System Inital,2/2/2021 20:47,1
7108,SL080607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7109,SL080609,1,Picking Using only,System Inital,2/2/2021 20:47,1
7110,SL080611,1,Picking Using only,System Inital,2/2/2021 20:47,1
7111,SL080613,1,Picking Using only,System Inital,2/2/2021 20:47,1
7112,SL080615,1,Picking Using only,System Inital,2/2/2021 20:47,1
7113,SL080701,1,Picking Using only,System Inital,2/2/2021 20:47,1
7114,SL080709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7115,SL100205,1,Picking Using only,System Inital,2/2/2021 20:47,1
7116,SL100207,1,Picking Using only,System Inital,2/2/2021 20:47,1
7117,SL100209,1,Picking Using only,System Inital,2/2/2021 20:47,1
7118,SL100211,1,Picking Using only,System Inital,2/2/2021 20:47,1
7119,SL100213,1,Picking Using only,System Inital,2/2/2021 20:47,1
7120,SL100215,1,Picking Using only,System Inital,2/2/2021 20:47,1
7121,SL100301,1,Picking Using only,System Inital,2/2/2021 20:47,1
7122,SL100304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7123,SL100307,1,Picking Using only,System Inital,2/2/2021 20:47,1
7124,SL100310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7125,SL100313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7126,SL100403,1,Picking Using only,System Inital,2/2/2021 20:47,1
7127,SL100405,1,Picking Using only,System Inital,2/2/2021 20:47,1
7128,SL100407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7129,SL100409,1,Picking Using only,System Inital,2/2/2021 20:47,1
7130,SL100411,1,Picking Using only,System Inital,2/2/2021 20:47,1
7131,SL100415,1,Picking Using only,System Inital,2/2/2021 20:47,1
7132,SL100501,1,Picking Using only,System Inital,2/2/2021 20:47,1
7133,SL100505,1,Picking Using only,System Inital,2/2/2021 20:47,1
7134,SL100509,1,Picking Using only,System Inital,2/2/2021 20:47,1
7135,SL100513,2,Storage only,System Inital,2/2/2021 20:47,1
7136,SL100607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7137,SL110201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7138,SL110205,1,Picking Using only,System Inital,2/2/2021 20:47,1
7139,SL110213,1,Picking Using only,System Inital,2/2/2021 20:47,1
7140,SL110301,1,Picking Using only,System Inital,2/2/2021 20:47,1
7141,SL110304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7142,SL110310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7143,SL110313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7144,SL110401,1,Picking Using only,System Inital,2/2/2021 20:47,1
7145,SL110404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7146,SL110407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7147,SL110410,1,Picking Using only,System Inital,2/2/2021 20:47,1
7148,SL110413,1,Picking Using only,System Inital,2/2/2021 20:47,1
7149,SL110501,1,Picking Using only,System Inital,2/2/2021 20:47,1
7150,SL110504,1,Picking Using only,System Inital,2/2/2021 20:47,1
7151,SL110510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7152,SL110607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7153,SL110610,1,Picking Using only,System Inital,2/2/2021 20:47,1
7154,SL110613,1,Picking Using only,System Inital,2/2/2021 20:47,1
7155,SL110701,1,Picking Using only,System Inital,2/2/2021 20:47,1
7156,SL110709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7157,SL120201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7158,SL120205,1,Picking Using only,System Inital,2/2/2021 20:47,1
7159,SL120209,1,Picking Using only,System Inital,2/2/2021 20:47,1
7160,SL120213,1,Picking Using only,System Inital,2/2/2021 20:47,1
7161,SL120304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7162,SL120313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7163,SL120315,1,Picking Using only,System Inital,2/2/2021 20:47,1
7164,SL120404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7165,SL120407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7166,SL120410,1,Picking Using only,System Inital,2/2/2021 20:47,1
7167,SL120413,1,Picking Using only,System Inital,2/2/2021 20:47,1
7168,SL120501,1,Picking Using only,System Inital,2/2/2021 20:47,1
7169,SL120504,1,Picking Using only,System Inital,2/2/2021 20:47,1
7170,SL120510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7171,SL120513,1,Picking Using only,System Inital,2/2/2021 20:47,1
7172,SL120601,1,Picking Using only,System Inital,2/2/2021 20:47,1
7173,SL120604,1,Picking Using only,System Inital,2/2/2021 20:47,1
7174,SL120607,1,Picking Using only,System Inital,2/2/2021 20:47,1
7175,SL120610,1,Picking Using only,System Inital,2/2/2021 20:47,1
7176,SL120701,1,Picking Using only,System Inital,2/2/2021 20:47,1
7177,SL120709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7178,SL130201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7179,SL130205,1,Picking Using only,System Inital,2/2/2021 20:47,1
7180,SL130209,1,Picking Using only,System Inital,2/2/2021 20:47,1
7181,SL130213,1,Picking Using only,System Inital,2/2/2021 20:47,1
7182,SL130216,1,Picking Using only,System Inital,2/2/2021 20:47,1
7183,SL130304,1,Picking Using only,System Inital,2/2/2021 20:47,1
7184,SL130307,1,Picking Using only,System Inital,2/2/2021 20:47,1
7185,SL130310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7186,SL130313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7187,SL130401,2,Storage only,System Inital,2/2/2021 20:47,1
7188,SL130404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7189,SL130407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7190,SL130410,1,Picking Using only,System Inital,2/2/2021 20:47,1
7191,SL130501,1,Picking Using only,System Inital,2/2/2021 20:47,1
7192,SL130504,1,Picking Using only,System Inital,2/2/2021 20:47,1
7193,SL130507,1,Picking Using only,System Inital,2/2/2021 20:47,1
7194,SL130510,1,Picking Using only,System Inital,2/2/2021 20:47,1
7195,SL130513,1,Picking Using only,System Inital,2/2/2021 20:47,1
7196,SL130601,1,Picking Using only,System Inital,2/2/2021 20:47,1
7197,SL130604,1,Picking Using only,System Inital,2/2/2021 20:47,1
7198,SL130610,1,Picking Using only,System Inital,2/2/2021 20:47,1
7199,SL130709,1,Picking Using only,System Inital,2/2/2021 20:47,1
7200,SL140201,1,Picking Using only,System Inital,2/2/2021 20:47,1
7201,SL140205,1,Picking Using only,System Inital,2/2/2021 20:47,1
7202,SL140209,1,Picking Using only,System Inital,2/2/2021 20:47,1
7203,SL140213,1,Picking Using only,System Inital,2/2/2021 20:47,1
7204,SL140301,1,Picking Using only,System Inital,2/2/2021 20:47,1
7205,SL140307,1,Picking Using only,System Inital,2/2/2021 20:47,1
7206,SL140310,1,Picking Using only,System Inital,2/2/2021 20:47,1
7207,SL140313,1,Picking Using only,System Inital,2/2/2021 20:47,1
7208,SL140315,1,Picking Using only,System Inital,2/2/2021 20:47,1
7209,SL140401,1,Picking Using only,System Inital,2/2/2021 20:47,1
7210,SL140404,1,Picking Using only,System Inital,2/2/2021 20:47,1
7211,SL140407,1,Picking Using only,System Inital,2/2/2021 20:47,1
7212,SL140410,1,Picking Using only,System Inital,2/2/2021 20:47,1
7213,SL140413,1,Picking Using only,System Inital,2/2/2021 20:47,1
